AudioID,Manx,English
048851,pot slaa,paint pot
048855,reill,ruler
048859,runtag,marble
048863,rhome,rhombus
048867,scoill,school
048871,scryssane,eraser
048875,shamyr bee,cantine
048879,sheanse,science
048883,shuddyryn,scissors
048887,skelloo lioar,bookshelf
048891,skeaban-slaa,paint brush
048895,troorane,triangle
048902,bassag,tennis
048906,bassag-boayrd,table tennis
048910,bluckan,ball
048914,bluckan-baskad,basketball
048918,bluckan-coshey,football
048922,cabbylleaystee,rocking horse
048926,carr ratch,racing car
048930,carryn donkal,bumper cars
048934,coshee-tead,tightrope
048938,criggad,cricket
048942,cront-bleihghyn,jigsaw
048946,dean,target
048950,doarney,boxing
048954,drappeyder-sleityn,mountaineer
048958,etlag,kite
048962,finneig,canoe
048966,gamman,game
048970,jeeshyn,dice
048974,kaart,card
048978,kaayrt,playing card
048982,lheimyraght-cabbyl,show jumping
048986,maghercloie,playing field
048990,mollag,balloon
048994,mollag aeragh,hot air balloon
048998,ratchal-cabbyl,horseracing
049002,ratchal-carr,car racing
049006,ratchal-roar,cycle racing
049010,ratchal-roar-bree,motorcylce racing
049014,rugbee,rugby
049018,scaa tuittym,parachute
049022,sheeal,sking
049026,sheealeyder-ushtey,water skier
049030,skibbyltys,gymnastics
049034,skirraghtyn,skating
049038,skynn,knife
049042,spaaig,paddle
049046,spoyrt,sport or fun
049050,tead skibbylt,skipping rope
049054,tead-Ã¯Â¿Â½hionn,tight rope
049058,troggal-trimmid,weight lifting
049065,ainle,angel 
049069,ard-veisht,monster
049073,cliwe,sword
049077,ferrish,fairy
049081,dragan,dragan
049085,foawr,giant
049089,jishag y nollick,Father Christmas
049093,jouyl,devil
049097,scaan,ghost
049101,shennaghys,history
049105,shirrym,sheriff
049109,slat-obbee,magic wand
049113,traen ny scaanyn,ghost train
049114,Moghrey mie,Good morning
049117,trollag,elf
049124,banc,bank
049128,bink,bench
049132,brattagh,flag
049136,cashtal,castle
049140,cassan,footpath
049144,coar,crane
049148,cassan breck,zebra crossing
049152,crou,tire
049156,cughlin,cone
049160,droghad,bridge
049164,cummal rea,flat
049168,fainagh,carriage
049172,feaillerey,festival
049176,keeill,church
049180,feailley ny beishtyn,circus
049184,kishteig-argid,cash till
049188,margher,market
049192,naighyn carr,car wash
049196,orch,rubbish
049200,pairk,park
049204,pemmad,pavement
049208,post soilshey,lamp post
049212,post stiuree,sign post
049216,pryssoon,prison
049220,radio,radio
049224,radling,railing
049228,railley,rail
049232,shapp,shop
049236,shapp gaih,toy shop
049240,sthowran,statue
049244,thie fillym,cinema
049248,thie bee,restaurant
049252,thie oast,inn
049256,thie-lheihys,hospital
049260,troggeyder,lift
049267,barroose,bus
049271,caayr-wheeylagh,wheel chair
049275,car pollys,police car
049279,car-laadee,lorry
049283,carbyd lheeys,ambulance
049287,carbyd tayrn,tow truck
049291,cleiyder,digger
049295,etlan,plane
049299,etlan cassee,helicopter
049303,fainagh bee,restaurant car
049307,farkyltoshee,car bonnet
049311,moogheyder-aile,fire engine
049315,queeyl,wheel
049319,raad,road
049323,raad etlan,runway
049327,raad yiarn,railway
049331,roar bree,motor bike
049335,roar,bike
049339,soilshaghyn mooarey,headlights
049343,scughag,scooter
049347,soilshey reill,traffic light
049351,stashoon,station
049355,taksee,taxi
049359,tayrneyder,tractor
049363,thie troailt,caravan
049367,thiollane,tunnel
049371,toor reill,control tower
049375,traen,train
049379,troggeyder pedryl,petrol pump
049383,traen cooid,goods train
049387,van,van
049394,cadley,sleeping
049398,caggey,fighting
049402,clashtyn,hearing
049406,cloie,playing
049410,coagyrey,cooking
049414,cooney,helping
049418,corlheimeraght,skipping
049422,cosney,winning
049426,crankal,knocking
049430,creck,selling
049434,cryttal,knitting
049438,cummal,living
049442,cur,putting
049446,daunsin,dancing
049450,drappal,climbing
049454,ennaghtyn,fealing
049458,eaishtagh,listening
049462,faarkey,bathe
049466,fakin,seeing
049470,farkiaght,waiting
049474,follaghey,hiding
049478,garaghtee,laughing
049482,geddyn,getting
049486,gee,eating
049490,giu,drinking
049494,jannoo,making or doing
049498,jeeaghyn er,looking at
049502,karraghey,mending
049506,kionnaghey,buying
049510,laccal,wanting
049514,lostey,burning
049518,markiaght,riding
049522,mongey,smiling
049526,oonlaghey,washing
049530,obbraghey,working
049534,paagh,thirsty 
049538,peintal,painting
049542,puttey,pushing
049546,reurey,digging
049550,roie,running
049554,screeu,writing
049558,scuirr,stopping
049562,shassoo,standing
049566,shelg,hunt
049570,shooyl,walking
049574,smooinaghtyn,thinking
049578,snaue,swimming
049582,soie,sitting
049590,tannaghtyn,staying
049594,tayrtyn,catching
049598,tilgey,throw
049602,troggal,building
049606,tuittym,falling
049610,whaaley,sewing
049614,yllagh,call
049618,ymmyrkey,carry
049622,ymmyrt,row
049626,ynsaghey,teaching and learning
049630,Ã§heet,coming
049637,bodjal,cloud
049641,bodjallagh,cloudy
049645,dorrin,storm
049649,dorrinagh,stormy
049653,droghearish,bad weather
049657,emshyr,weather
049661,eayst,moon
049665,feayr,cold
049669,fliaghey,rain
049673,geay,wind
049677,geayagh,windy
049681,kay-broghe,fog
049685,rio,ice
049689,rioeeagh,freezing
049693,rollage,star
049697,sheidey,blowing
049701,sniaghtey,snow
049705,t'eh ceau fliagh,its raining
049709,soilshey,light
049713,t'eh ceau sniaghtey,its snowing
049717,t'eh dorraghey ,its dark
049721,t'eh fliugh,its wet
049725,t'eh gial,its bright
049729,t'eh Ã§heh,its hot
049733,t'eh Ã§hirrym,its dry
049737,tendreil,lightning
049741,Ã§hirrym,dry
049748,bink obbrree,work bench
049752,curneen ooill,oil can
049756,kishtey cullee,tool box
049760,kishtey pooar,battery
049764,lhiackvoalley,wall tile
049768,meinn saue,saw dust
049772,oard,hammer
049776,ogher cassee,spanner
049780,pabyr geinnee,sandpaper
049784,saaue,saw
049788,scrod,screw
049792,scrodeyder,screwdriver
049796,skeaban,brush
049800,streng,string
049804,taggad,drawing pin
049808,traval,trowel
049812,towshan,tape measure
049816,treiney,nail
0410113,Fastyr mie,Good afternoon
0411113,Oie vie,
0412113,Mish...,My name isÂ
0413113,Quoi uss?,
0414113,Kys t'eh?,
0415113,Kys t'ee?,
0417113,Kys ta Voirrey?,How is Voirrey?
0418113,Ta mee braew ,I'm fine
0421964,Caayr-hraie,deck chair
0421968,Partan,crab
0421972,Crossag-varrey,starfish
0421976,Shlig,shell
0421980,Scaa-greiney,sunshade
0421984,Cashtal-geinnee,sand castle
0421988,Baatey-pooar,power boat
0421992,Famlagh,seaweed
0421996,Edd-greiney,sun hat
0422000,Maidjey-raue,oar
0422004,Birling,yacht
0422008,Cruick,bucket
0422012,Baatey-ymmyrt,rowing boat
0422016,Baatey-eeastee,fishing boat
0422020,Baatey,boat
0422027,Lhong,ship
0422031,Perkin,dolphin
0422035,Mooir,sea
0422039,Raun,seal
0422043,Shiaulley,sailing
0422047,Slat eeastee,fishing rod
0422051,Fovarrane,submarine
0422055,Keayn,sea
0422059,Toor-soilshey,lighthouse
0422063,Lhongaghyn,ships
0422067,Shiaulteyr,sailor
0422071,Doagh hroailt,tanker
0422075,Eeast,fish
0422079,Lieen,net
0422083,Sharkagh,shark
0422087,Ellan,island
0422091,Roosteyr-marrey,pirate
0422095,Lhong-ooill,oil tanker
0422099,Tonn,wave
0422113,TÂeh maynrey,
0424113,TÂee skee,
0425113,Ta Voirrey Ã§hing,Voirrey is sick
0426113,Vel oo braew?,Are you fine?
0427113,Ta,Yes
0428113,Cha nel,No
0429113,Vel oo keoie?,
0429478,Grayse,The Grace
0431113,Vel Orry skee?,
0432113,Vel eh maynrey?,
0433113,Vel ee braew?,
0434113,Cha nel mee keoie ta mee maynrey,
0448113,Vel Mannin yindyssagh?,
0449113,Yindyssagh,Wonderful
0450113,Ãhing,Sick
0451113,"Braew, gura mie ayd","Fine, thank you"
0453113,"Ta, tÂeh yindyssagh",
0454113,Vel yn Moddey Doo keoie?,
0455113,"Ta, tÂeh keoie",
0458113,Vel Purt le Moirrey yindyssagh?,
0459113,Gee,Eat
0460113,Giu,Drink
0461113,Gynsagh,
0462113,Jannoo,
0463113,Gobbragh,Work
0464113,Shooyl,Walk
0465113,Cummal,Live
0466113,Geearree,
0467113,Goll dys,Go
0468113,Spollagyn,
0469113,Doolish,Douglas
0470113,Purt Ãhiarn,Port Erin
0471113,Purt le Moirrey,Port st. Mary
0472113,Purt ny h-inshey,Peel
0473113,Rhumsaa,Ramsey
0474113,Mannin,Isle of Man
0476113,Cre?,
0477113,Ta mee gobbragh,I work
0478113,T'ou gee,You eat
0479113,T'eh giu,
0480113,T'ee gynsagh,
0481113,Ta Voirrey shooyl,Voirrey is walking
0481113,Vel Voirrey shooyl?,Is Voirrey walking?
0481480,Baatey sauaillagh,Life boat 
0482113,Cha nel mee cummal,
0483113,Cha nel eh gobbragh,
0484113,Cha nel ee jannoo,
0485113,Cha nel Orry gobbragh,
0486113,Vel mee giu?,
0487113,Vel oo gee?,
0488113,Vel eh cummal?,
0489113,Vel ee geearree?,
0490113,Nagh vel mee giu?,
0491113,Nagh vel oo gee?,
0492113,Nagh vel eh geearree?,
0493113,Nagh vel ee cummal?,
0494113,Nagh vel Voirrey shooyl?,
0495113,C'raad t'ou cummal?,
0496113,Ta mee cummal ayns Mannin,
0497113,CÂraad tÂou gobbragh?,
0498113,Ta mee gobbragh ayns Doolish,
0499113,C'raad t'ou geearree cummal?,
04100113,C'raad t'ou gynsagh Gaelg?,
04102113,C'raad t'ou gee spollagyn?,
04106113,CÂraad ta Orry gynsagh Gaelg?,
04107113,Ta Orry gynsagh Gaelg ayns Kionedroghad,
04108113,Cre t'ou jannoo?,
04109113,Cre t'ee jannoo?,
04114113,Vel oo cummal ayns Doolish?,
04115113,Vel eh cummal ayns Colby?,
04116113,Vel ee cummal ayns Regaby?,
04122113,Thie,House
04123113,Kayt,Cat
04124113,Moddey,Dog
04125113,Argid,
04126113,Gleashtan,
04127113,Gleashtan mooar,
04128113,Thie mooar,
04129113,Thie beg,
04130113,Folt,
04131113,Folt doo,
04132113,Folt gorrym,
04133113,Folt ruy,
04135113,Folt bane,
04137113,Gleashtan beg,
04138113,Gleashtan tappee,
04139113,Gleashtan moal,
04140113,Ta moddey aym,
04141113,Ta kayt ayd,
04142113,Ta gleashtan echey,
04143113,Ta folt ec Voirrey ,
04144113,Vel kayt ayd?,
04145113,Vel gleashtan echey?,
04146113,Vel argid eck?,
04148113,Cha nel kayt ayd,
04149113,Cha nel gleashtan echey,
04150113,Cha nel argid eck,
04152113,Nagh vel moddey aym?,
04153113,Nagh vel kayt ayd?,
04154113,Nagh vel gleashtan echey?,
04155113,Nagh vel argid eck?,
04156113,Vel moddey ayd?,
04157113,"Ta, ta kayt aym",
04159113,Cha nel kayt aym agh ta moddey aym,
04161113,Vel fys ayd?,
04167113,Vel fys ayd c'raad ta Voirrey cummal?,
04168113,Vel fys ayd cÂraad ta Juan cummal?,
04169113,"Ta fys aym, t'ee cummal ayns Doolish",
04170113,"Ta fys aym, t'eh cummal ayns Rhumsaa ",
04171113,Vel Gaelg ayd?,
04172113,"Ta, ta Gaelg aym",
04176113,Vel moddey aym?,
04178113,Vel folt ec Voirrey?,
04179113,Cha nel folt ec Voirrey,
04180113,er y vaatey,
04181113,ayns y thie-lhionney,
04182113,er y varroose ,
04183113,Jelune,
04184113,Jemayrt,
04185113,Jecrean,
04186113,Jerdein,
04187113,Jeheiney,
04188113,Jesarn,
04189113,Jedoonee,
04190113,Jea,
04191113,Va mee braew,
04192113,V'ou Ã§hing,
04193113,V'eh feer vie,
04194113,V'ee skee,
04195113,Va Juan braew,
04196113,Cha row mee feayr,
04197113,Cha row oo Ã§heh,
04198113,Cha row eh feer vie,
04200113,Cha row Orry maynrey,
04201113,Row mee ayns Colby?,
04202113,Row oo ec yn thie-fillym?,
04203113,Row ee ayns Doolish?,
04204113,Row Illiam ayns Regaby?,
04205113,Nagh row mee skee?,
04206113,Nagh row oo ayns Rhumsaa?,
04207113,Nagh row eh feayr?,
04208113,Nagh row ee maynrey?,
04209113,Nagh row Voirrey sthie?,
04215113,Row oo ec yn Thie-Fillym jea?,
04216113,Row oo ayns Rhumsaa Jeheiney?,
04217113,"Cha row, va mee ayns Purt le Moirrey",
04218113,"Cha row, va mee ayns Dalby",
04219113,C'raad v'ou jea?,
04220113,C'raad v'ou Jerdein?,
04221113,C'raad v'ou Jecrean?,
04222113,Kys v'ou jea?,
04224113,Va mee ayns Doolish,
04225113,Va mee er y vaatey,
04226113,Va mee ayns Laksaa,
04228113,Row eh er y vaatey?,
04229113,S'mie lhiam Doolish,
04230113,S'mie lhiat Rhumsaa,
04231113,S'mie lesh Colby,
04232113,S'mie lhee Mannin,
04233113,Cha mie lhiam bonnag,
04235113,Cha mie lesh caffee,
04236113,Cha mie lhee roie,
04237113,Cha mie lesh Orry shooyl,
04238113,Mie lhiat gobbragh?,
04239113,Mie lhiat snaue?,
04240113,Mie lesh gimman?,
04241113,Mie lhee gynsagh?,
04242113,Mie lesh Orry goll dys Rhumsaa?,
04243113,Nagh mie lhiam Golf?,
04244113,Nagh mie lhiat Colby?,
04245113,Nagh mie lesh gimman?,
04246113,Nagh mie lhee caffee?,
04247113,Nagh mie lesh Voirrey gobbragh?,
04248113,S'mie,
04249113,Cha mie,
04251113,Cre s'mie lhiat jannoo Jesarn?,
04252113,C'raad s'mie lhiat?,
04253113,Quoi s'mie lhiat?,
04254113,S'mie lhiam Conor Cummins,
04255113,S'mie lhiam gee curree,
04256113,Bluckan coshey,
04257113,Criggad,
04260113,Bonnag,
04261113,S'mie lhiam gee bonnag,
04264113,Caffee doo,
04265113,Tey bane,
04266113,Ushtey vea,
04267113,ny RatÃ§hyn TT,
04269113,Mie lhiat giu caffee?,
04270113,Cha mie lhiam giu caffee,
04271113,Mie lesh ny RatÃ§hyn TT?,
04272113,Cha mie lesh ny RatÃ§hyn TT,
04273113,Mie lhee spollagyn?,
04274113,Cha mie lhee spollagyn?,
04275113,Mie lesh Orry gynsagh Gaelg?,
04283113,Jeeaghyn,
04284113,Gimman,
04285113,Jiu,
04286113,Cuin?,
04287113,Fastyr jea,
04289113,Riyr,
04290113,Oie Jedoonee,
04291113,Ren mee gimman,
04292113,Ren oo gee peetsey,
04293113,Ren eh giu caffee,
04294113,Ren ee gynsagh,
04295113,Ren Orry goll magh,
04296113,Cha ren mee shooyl,
04297113,Cha ren oo gee,
04298113,Cha ren eh gynsagh,
04298113,Cha ren ee gobbragh,
04300113,Cha ren ee gobbragh,
04301113,Cha ren Voirrey goll magh,
04302113,Ren mee goll dys Colby?,
04303113,Ren oo gynsagh Gaelg?,
04304113,Ren eh gimman?,
04305113,Ren ee shooyl?,
04306113,Ren Orry gee peetsey?,
04307113,Ren,
04308113,Cha ren,
04309113,Cre ren oo jea?,
04310113,Ren mee gobbragh,
04311113,Ren mee gynsagh Gaelg,
04312113,Cre ren Voirrey Jedoonee?,
04313113,Cre ren Voirrey Jelune?,
04314113,Ren ee goll dys Doolish,
04316113,Ren ee goll magh,
04317113,Ren ee gobbragh,
04318113,Ren oo gee curree riyr?,
04319113,Ren oo gynsagh Gaelg fastyr jea?,
04320113,C'raad ren oo goll jea?,
04321113,Ren mee goll dys Rhumsaa,
04322113,Cuin ren oo goll magh?,
04323113,Ren oo gobbragh jea?,
04324113,Cha ren mee gobbragh jea ren mee goll dys Colby,
04326113,Nagh ren mee goll?,
04327113,Nagh ren Orry goll magh?,
04328113,Nagh ren oo gynsagh Gaelg?,
04329113,Nagh ren eh shooyl?,
04330113,Nagh ren ee gobbragh?,
04331113,Tappee,
04332113,Feer tappee,
04333113,Cosney,
04334113,Moal,
04336113,Dangeyragh,
04337113,Sostyn,
04338113,RatÃ§h Mooar,
04340113,Nerin,
04341113,Quoi shoh?,
04342113,Shoh Guy Martin,
04343113,Shoh Ian Hutchinson,
04344113,Shoh John McGuinness,
04345113,Shoh Michael Dunlop,
04346113,Vel eh cummal ayns Mannin?,
04348113,"Cha nel, t'eh cummal ayns Nerin",
04349113,"Cha nel, t'eh cummal ayns Morecombe",
04356113,Ren Manannan ratÃ§hal?,
04357113,Cha ren eh ratÃ§hal,
04358113,Ren John McGuinness cosney?,
04359113,"Ren, ren eh cosney",
04360113,Ren Guy Martin cosney?,
04362113,Cha ren eh cosney,
04365113,Row Michael Dunlop feer tappee?,
04366113,"Va, v'eh feer tappee",
04369113,Row Guy Martin moal?,
04370113,Cha row eh,
04371113,Row Guy Martin ayns Purt le Moirrey?,
04372113,Quoi ta ratÃ§hal feer tappee?,
04373113,Ta John McGuinness ratÃ§hal feer tappee,
04376113,Manninagh,
04377113,Bleb,
04378113,Toot,
04379113,Spaainagh,
04380113,Sostnagh,
04381113,Douglas Butty,
04383113,Gobbag,
04384113,Yernagh,
04385113,Bretnagh,
04386113,Skeet,
04387113,Ben,
04388113,Dooinney,
04389113,RatÃ§heyder,
04390113,Mish,
04391113,Uss,
04392113,Eshyn,
04393113,Ish,
04398113,She Skeet mish,
04399113,She Toot uss,
04400113,She Bleb eshyn,
04401113,She Manninagh ish,
04402113,She Douglas Butty Orry,
04403113,Cha nee Sostnagh mish,
04404113,Cha nee Skeet uss,
04405113,Cha nee Gobbag eshyn,
04406113,Cha nee Toot Breeshey,
04407113,Nee Skeet mish?,
04408113,Nee Gaelgeyr uss?,
04409113,Nee Yernagh eshyn?,
04410113,Nee Bleb ish?,
04411113,Nee Spaaniagh Orry?,
04412113,Nagh nee Toot mish?,
04413113,Nagh nee Sostnagh uss?,
04414113,Nagh nee Manninagh eshyn?,
04415113,Nagh nee Douglas Butty ish?,
04416113,Nagh nee Manninagh Manannan?,
04417113,She,
04418113,Cha nee,
04419113,Nee Toot uss?,
04420113,Cha nee Toot mish agh she Bleb mish,
04421113,Nee RatÃ§heyder eshyn?,
04422113,"She, she RatÃ§heyder eshyn",
04423113,"Cha nee, cha nee RatÃ§heyder eshyn",
04424113,Nee Spaaniagh ish?,
04425113,"She, she Spaaniagh ish",
04426113,Cha nee Spaaniagh ish she Douglas Butty ish,
04427113,Nee Skeet Illiam?,
04429113,Nee Skeet Manannan?,
04430113,"She, she Skeet agglagh eshyn",
04431113,Geaishtagh rish,
04432113,Smooinaghtyn,
04433113,Loayrt rish,
04435113,Shappal,
04437113,Coaygrey,
04438113,Veg,
04440113,Nee,
04441113,Cha jean,
04442113,Cha jeanym,
04443113,Neeym,
04444113,Neeym goll magh mairagh,
04445113,Nee oo geaishtagh rish Radio Vannin mairagh,
04446113,Nee eh coaygrey,
04447113,Nee ee gimman,
04448113,Nee Illiam smooinaghtyn,
04449113,Cha jeanym goll magh,
04450113,Cha jean oo gobbragh,
04451113,Cha jean eh shooyl,
04452113,Cha jean ee gynsagh,
04453113,Cha jean Orry geaishtagh,
04454113,Jeanym cloie Golf?,
04455113,Jean oo goll dys Doolish?,
04456113,Jean eh loayrt Gaelg?,
04457113,Jean ee shooyl?,
04458113,Jean Orry goll dy valley?,
04459113,Nagh jeanym gobbragh?,
04460113,Nagh jean oo goll?,
04461113,Nagh jean eh loayrt?,
04462113,Nagh jean ee gobbragh?,
04463113,Nagh jean Orry gynsagh Gaelg?,
04464113,Jean oo goll dys Colby Jesarn?,
04465113,Jean oo goll dys Sulby mairagh?,
04467113,Cre nee oo mairagh?,
04469113,Cre nee Breeshey Jelune?,
04470113,Neeym goll dys Rhumsaa,
04475113,Cuin nee oo goll magh?,
04476113,Jean oo gynsagh Gaelg mairagh?,
04477113,Cha jean agh neeym Jedoonee,
04480113,C'raad nee oo goll mairagh?,
04481113,Neeym goll dys Doolish,
04482113,Neeym goll dys Laksaa,
04483113,Cre'n laa nee oo goll dys Doolish?,
04484113,Neeym goll Jelune,
04485113,C'raad nee oo gynsagh Gaelg mairagh?,
04486113,Neeym gynsagh Gaelg ayns Purt le Moirrey,
04487113,Anmagh,
04488113,Mairagh,
04489113,Fastyr mariagh,
04490113,Moghrey mairagh,
04491113,Oie ny vairagh,
04492113,Ayns shoh,
04493113,Ayns shen,
04494113,Beeym,
04495113,Beeym braew,
04496113,Bee oo Ã§heh,
04497113,Bee eh maynrey,
04498113,Bee ee ayns shoh,
04499113,Bee Orry anmagh,
04500113,Cha beeym anmagh,
04501113,Cha bee oo ayns Colby,
04502113,Cha bee ee braew,
04503113,Cha bee Breeshey Ã§hing,
04504113,Beeym ayns Doolish?,
04505113,Bee oo er y vaatey?,
04506113,Bee eh er y varroose?,
04507113,Bee ee feayr?,
04508113,Bee Illiam ayns shoh?,
04509113,Nagh beeym maynrey?,
04510113,Nagh bee oo skee?,
04511113,Nagh bee eh ayns Doolish?,
04512113,Nagh bee ee feayr?,
04513113,Nagh bee Orry ayns Purt le Moirrey?,
04514113,Bee oo er y vaatey mairagh?,
04515113,Cha beeym,
04516113,Bee oo ayns shoh mairagh?,
04517113,Bee oo ec yn thie-fillym noght?,
04518113,Bee oo ec yn thie ayd mairagh?,
04519113,Bee oo ayns Colby oie ny vairagh?,
04520113,Cuin vees oo ayns Doolish?,
04522113,Beeym ayns Doolish Jesarn,
04523113,Bee oo ayns Jourby mairagh?,
04524113,Cha beeym agh beeym ayns Jourby Jedoonee,
04525113,Bee oo er y vaatey noght?,
04527113,"Cha bee, beeym ayns Rhumsaa noght",
04529113,Quoi vees ayns shoh mairagh?,
04530113,Bee Orry ayns shoh,
04531113,Bee Orry ayns shoh agh cha bee Illiam,
04532113,Quoi vees ayns Doolish yn Ã§hiaghtin shoh,
04534113,Cha beeym agh bee Breeshey,
04535113,Bee,
04536113,Cha bee,
04538113,Agglagh,
04539113,Er-lhiam,
04540113,Foddee,
04541113,S'liklee,
04542113,Er y fa / er yn oyr,
04543113,Cre'n fa?,
04544113,Cre er lhiat?,
04545113,Dree,
04546113,Er-lhiam dy vel eh feayr,
04547113,Foddee dy vel eh feayr,
04548113,S'liklee dy vel eh feayr,
04549113,S'liklee nagh vel eh feayr,
04550113,Er y fa dy vel eh dree,
04551113,Er y fa nagh vel eh cummal ayns Mannin,
04552113,Er y fa nagh vel eh cummal ayns Purt le Moirrey,
04553113,Er y fa nagh vel eh loayrt Gaelg,
04554113,Er y fa dy vel eh anmagh,
04557113,er y fa dy vel eh feayr,
04558113,er y fa dy vel eh yindyssagh,
04560113,Er y fa dy vel ee cummal ayns Purt le Moirrey,
04561113,Vel eh maynrey cummal ayns Doolish?,
04562113,Vel eh maynrey gobbragh ayns Doolish?,
04563113,Er-lhiam dy vel eh maynrey,
04564113,Er-lhiam nagh vel eh,
04565113,Er-lhiam nagh vel eh feayr,
04566113,Cre'n fa ta Breeshey maynrey?,
04567113,Cre'n fa t'eh maynrey cummal ayns Doolish?,
04569113,Cre'n fa t'eh roie?,
04570113,CreÂn fa nagh vel eh maynrey cummal ayns Doolish?,
04571113,Cre'n fa nagh vel eh maynrey,
04572113,Cre'n fa nagh vel Juan maynrey?,
04573113,CreÂn traa?,
04574113,CreÂn laa?,
04575113,Ta mee geearree cummal ayns Colby,
04576113,Ta mee goll dys Doolish,
04577113,Vel Orry gobbragh ayns Doolish?,
04578113,"Cha nel, ta Orry gobbragh ayns Rhumsaa",
04579113,Vel Barak Obama cummal ayns Colby?,
04580113,"Cha nel, t'eh cummal ayns Washington",
04582113,Cha nel oo geearree,
04583113,Cha nel moddey aym,
04584113,Nagh vel folt ec Voirrey?,
04592113,S'mie lesh Voirrey Laksaa,
04593113,Cha bee eh ayns shen,
04594113,Foddee nagh vel eh feayr,
04595113,Mie lhiam gynsagh?,
04596113,T'ou skee,
04597113,T'eh feer vie,
04598113,TÂee keoie,
04599113,Ta Voirrey maynrey,
04600113,Cha nel mee Ã§hing,
04601113,Cha nel oo yindyssagh,
04602113,Cha nel eh maynrey,
04603113,Cha nel ee skee,
04604113,Cha nel Orry feer vie,
04605113,Vel mee skee?,
04606113,Vel oo maynrey?,
04607113,Vel eh braew?,
04608113,Vel ee Ã§hing?,
04609113,Vel Voirrey keoie?,
04610113,Nagh vel mee maynrey?,
04611113,Nagh vel oo braew?,
04612113,Nagh vel eh feer vie?,
04613113,Nagh vel ee skee?,
04614113,Nagh vel Voirrey Ã§hing?,
04615113,Vel oo cummal ayns Doolish?,
04616113,Ta. CÂraad tÂou cummal?,
04617113,Ta mee cummal ayns Purt Ãhiarn,
04618113,Vel oo gobbragh ayns Purt Ãhiarn?,
04619113,Cha nel. Ta mee gobbragh ayns Balley Chashtal,
04620113,Vel oo maynrey gobbragh ayns Balley Chashtal?,
04621113,Ta. Ta Balley Chashtal yindyssagh,
04622113,Vel kayt ayd?,
04623113,"Cha nel, agh ta moddey aym",
04624113,Vel moddey gorrym ayd?,
04625113,Cha nel. Ta moddey doo aym,
04626113,Vel gleashtan tappee ayd?,
04627113,"Ta, ta Gleashtan tappee aym",
04628113,Cha nel gleashtan aym as cha nel moddey aym,
04629113,Row oo ayns Doolish riyr?,
04631113,Cha row. Va mee ayns Colby riyr,
04632113,CÂraad vÂou Jedoonee?,
04633113,Va mee ayns Doolish. CÂraad vÂou Jedoonee?,
04634113,Va mee ayns Purt le Moirrey,
04635113,Va mee ayns Purt le Moirrey Jemayrt,
04636113,Ren oo goll dys ny ratÃ§hyn Jeheiney?,
04637113,Ren,
04638113,CÂraad ren oo goll?,
04639113,Ren mee goll dys Creg ny Baa?,
04640113,Cha ren mee goll. Quoi ren cosney?,
04641113,Ren Guy Martin cosney?,
04642113,Kys ta Voirrey?,
04643113,TÂee braew,
04644113,TÂee maynrey,
04645113,TÂee Ã§hing,
04646113,Vel Voirrey beggan skee?,
04647113,Ta,
04648113,Cha nel,
04649113,Vel Orry skee?,
04650113,Quoi ta Ã§hing?,
04651113,Ta Orry Ã§hing,
04653113,Kys ta Orry?,
04654113,Cha nel eh skee agh tÂeh beggan Ã§hing,
04656113,TÂeh maynrey as skee,
04657113,CÂraad ta Orry cummal?,
04658113,ayns Doolish,
04659113,ayns Balley Chashtal,
04660113,ayns Purt Ãhiarn,
04661113,CÂraad ta Voirrey cummal?,
04662113,CÂraad ta Voirrey gobbragh?,
04663113,Vel Voirrey maynrey gobbragh ayns Balley Chashtal?,
04664113,Vel kayt ec Voirrey?,
04666113,Vel moddey jiarg eck?,
04667113,Cha nel. Ta moddey bane eck,
04668113,Ta. Ta moddey jiarg eck,
04669113,Vel gleashtan tappee ec Voirrey?,
04670113,Ta. Ta gleashtan tappee ec Voirrey,
04671113,Cha nel gleashtan ec Voirrey,
04672113,Cha nel. Ta gleashtan moal ec Voirrey,
04673113,Vel moddey ec Orry?,
04674113,Cha nel moddey echey,
04675113,Ta. Ta moddey echey,
04676113,Ta. Ta moddey as gleashtan echey,
04677113,Vel moddey eck?,
04678113,Cha nel. Ta moddey doo eck,
04679113,CÂraad va Voirrey riyr?,
04680113,ayns Colby,
04681113,ayns Purt le Moirrey,
04682113,CÂraad vÂee Jedoonee?,
04683113,Row Orry ayns Purt le Moirrey Jedoonee?,
04684113,Va,
04685113,Cha row,
04686113,CreÂn laa va Voirrey ayns Purt le Moirrey,
04687113,Jeheiney,
04688113,Jesarn,
04689113,Jemayrt,
04690113,Ren oo gobbragh Jesarn?,
04692113,Cre ren oo?,
04693113,Ren mee gynsagh Gaelg,
04694113,CÂraad ren oo gynsagh Gaelg?,
04695113,Ren mee gynsagh Gaelg ayns Doolish,
04696113,Cha ren mee gynsagh Gaelg Jesarn. Ren mee gobbragh,
04697113,Cha ren,
04698113,Kys t'ou?,
04699113,Ta mee braew ,
04700113,Vel oo skee?,
04701113,Ta mee beggan skee,
04702113,Cha nel mee skee agh ta mee beggan Ã§hing?,
04703113,Vel oo?,
04704113,"Ta, ta mee beggan Ã§hing",
04707113,CreÂn fa sÂmie lhiat cummal ayns Doolish?,
04707993,Moghrey mie,Good morning
04708113,Er y fa dy vel eh mooar,
